float_id,date,latitude,longitude,depth,pressure,temperature,salinity,basin
6903788,2022-02-09T05:35:20,35.2638,18.1305,141.7,145.2,15.411,38.968,Western Mediterranean
6901774,2022-02-09T10:21:00,37.9536,6.7449,344.4,353.0,13.751,38.646,Western Mediterranean
6902876,2022-02-10T02:15:30,38.6487,6.6322,,41.0,14.966,37.329,Western Mediterranean
6902850,2022-02-10T02:45:30,41.2556,6.1556,46.8,48.0,13.251,38.356,Western Mediterranean
6903291,2022-02-10T03:09:33,39.1544,19.7818,47.8,49.0,15.543,39.048,Western Mediterranean
6902848,2022-02-10T05:27:30,41.8584,18.2617,301.6,309.1,14.509,38.972,Adriatic
6901280,2022-02-10T05:43:30,38.8112,3.3837,10.5,10.8,14.629,37.345,Western Mediterranean
6902904,2022-02-10T09:36:00,34.0807,26.6316,,427.0,14.456,38.96,Eastern Mediterranean
6903099,2022-02-10T12:23:00,45.9955,-2.3825,60.3,61.8,11.246,35.11,Western Mediterranean
6902846,2022-02-10T22:56:30,32.4019,28.0544,15.1,15.5,16.93,38.654,Eastern Mediterranean
3902004,2022-02-11T03:50:00,41.506,29.971,127.8,131.0,8.787,20.917,Eastern Mediterranean
3902004,2022-02-11T03:50:00,41.506,29.971,295.6,303.0,8.973,,Eastern Mediterranean
3902004,2022-02-11T03:50:00,41.506,29.971,258.0,264.4,8.882,,Eastern Mediterranean
6903262,2022-02-11T05:56:30,35.885,16.9721,385.7,395.3,15.723,39.087,Western Mediterranean
6903263,2022-02-11T06:23:30,42.8005,15.5051,36.6,37.5,14.145,38.872,Adriatic
6903064,2022-02-11T21:02:30,42.5179,4.9308,69.5,71.2,13.588,38.556,Western Mediterranean
6903064,2022-02-11T21:02:30,42.5179,4.9308,141.2,144.7,13.722,38.635,Western Mediterranean
6902987,2022-02-12T02:43:30,40.807,2.9981,,481.4,13.735,38.642,Western Mediterranean
6903799,2022-02-12T03:58:20,42.0707,17.1472,424.7,435.3,14.382,38.94,Adriatic
6903017,2022-02-12T05:49:30,34.0381,28.4999,,270.1,,,Eastern Mediterranean
6903018,2022-02-12T05:56:30,39.7039,11.7535,471.7,483.5,14.381,,Tyrrhenian
6903018,2022-02-12T05:56:30,39.7039,11.7535,172.7,177.0,14.685,38.683,Tyrrhenian
6901282,2022-02-12T20:22:30,38.6471,1.7391,,95.8,14.572,38.146,Western Mediterranean
6901282,2022-02-12T20:22:30,38.6471,1.7391,314.2,322.1,,38.585,Western Mediterranean
6903780,2022-02-13T05:41:20,40.0762,7.3937,36.5,37.4,13.872,38.012,Western Mediterranean
6903019,2022-02-13T05:46:30,42.8707,5.4371,168.9,173.1,13.902,38.406,Western Mediterranean
6903019,2022-02-13T05:46:30,42.8707,5.4371,51.0,52.3,13.819,38.223,Western Mediterranean
6903019,2022-02-13T05:46:30,42.8707,5.4371,151.2,155.0,13.89,38.355,Western Mediterranean
6903801,2022-02-13T05:48:20,35.2297,19.2255,87.1,89.3,16.001,38.789,Western Mediterranean
6903245,2022-02-13T05:49:30,34.9165,30.7156,34.3,35.2,16.733,37.014,Eastern Mediterranean
6902902,2022-02-13T09:41:00,35.0144,30.7154,89.3,91.5,16.715,39.135,Eastern Mediterranean
6902945,2022-02-13T14:57:30,36.1004,15.7408,157.0,160.9,15.033,39.006,Western Mediterranean
6902913,2022-02-13T22:56:30,31.5723,26.9156,106.9,109.6,17.046,38.874,Eastern Mediterranean
6902913,2022-02-13T22:56:30,31.5723,26.9156,365.8,374.9,15.048,39.052,Eastern Mediterranean
6902913,2022-02-13T22:56:30,31.5723,26.9156,305.1,312.7,15.58,39.132,Eastern Mediterranean
6902845,2022-02-13T23:00:30,31.8748,29.7072,301.5,309.0,14.902,39.021,Eastern Mediterranean
6902870,2022-02-14T05:10:30,32.9566,17.5602,10.0,10.2,16.419,38.409,Western Mediterranean
6902875,2022-02-14T05:12:30,37.5841,17.2657,,379.9,14.752,39.0,Western Mediterranean
6902873,2022-02-14T05:13:30,34.6839,23.3532,327.5,335.7,14.313,38.904,Eastern Mediterranean
6901281,2022-02-14T05:38:30,38.9017,3.8006,142.0,145.6,13.922,38.347,Western Mediterranean
6903017,2022-02-14T05:46:30,34.0477,28.4988,326.4,334.6,14.525,38.933,Eastern Mediterranean
6903788,2022-02-14T05:52:20,35.3506,18.4563,21.4,21.9,15.453,38.443,Western Mediterranean
6902944,2022-02-14T06:01:30,38.4054,11.1875,124.8,127.9,14.447,38.626,Tyrrhenian
6902944,2022-02-14T06:01:30,38.4054,11.1875,255.7,262.1,14.306,38.768,Tyrrhenian
6901284,2022-02-14T08:08:30,37.9069,0.2857,80.0,82.0,15.152,37.942,Western Mediterranean
6902850,2022-02-15T02:47:30,41.1512,6.0688,322.2,330.3,13.489,38.583,Western Mediterranean
6902850,2022-02-15T02:47:30,41.1512,6.0688,190.0,194.8,13.394,38.529,Western Mediterranean
6902872,2022-02-15T05:20:30,37.0732,18.5488,221.8,227.3,15.064,39.027,Western Mediterranean
6901280,2022-02-15T05:44:30,38.8657,3.3353,249.8,256.0,13.709,38.547,Western Mediterranean
6901280,2022-02-15T05:44:30,38.8657,3.3353,59.5,61.0,14.496,37.996,Western Mediterranean
6903017,2022-02-15T05:48:30,34.021,28.4724,465.6,477.2,14.101,38.839,Eastern Mediterranean
6901249,2022-02-15T06:04:00,36.3288,-1.982,444.2,455.3,13.637,38.629,Western Mediterranean
6901249,2022-02-15T06:04:00,36.3288,-1.982,11.9,12.2,,36.844,Western Mediterranean
6902848,2022-02-15T07:01:30,42.2272,18.2249,171.2,175.5,15.05,39.05,Adriatic
3901849,2022-02-15T11:53:20,40.6172,2.2431,421.1,431.6,13.871,38.656,Western Mediterranean
6902846,2022-02-15T22:48:30,32.1193,28.1005,165.1,169.2,16.906,,Eastern Mediterranean
6902846,2022-02-15T22:48:30,32.1193,28.1005,82.8,84.9,17.109,38.849,Eastern Mediterranean
6902846,2022-02-15T22:48:30,32.1193,28.1005,67.2,68.9,17.073,,Eastern Mediterranean
6903262,2022-02-16T05:47:30,36.0877,17.0513,15.3,15.7,15.711,38.47,Western Mediterranean
6903017,2022-02-16T05:49:30,33.9924,28.4376,276.3,283.2,14.904,39.004,Eastern Mediterranean
6901774,2022-02-16T10:31:00,38.2236,6.6243,463.4,475.0,13.639,38.646,Western Mediterranean
6901774,2022-02-16T10:31:00,38.2236,6.6243,26.8,27.5,15.017,37.098,Western Mediterranean
6903016,2022-02-16T11:41:30,38.5241,7.63,298.0,305.4,13.808,38.545,Western Mediterranean
6903016,2022-02-16T11:41:30,38.5241,7.63,328.8,337.0,13.896,38.613,Western Mediterranean
6903068,2022-02-16T20:16:30,42.1201,4.0105,131.6,134.9,,38.517,Western Mediterranean
6903064,2022-02-16T23:36:30,42.5539,4.9992,56.8,58.2,13.397,38.412,Western Mediterranean
3902005,2022-02-17T04:44:30,41.8379,30.8799,290.4,297.7,8.894,21.835,Eastern Mediterranean
3902005,2022-02-17T04:44:30,41.8379,30.8799,270.4,277.2,8.858,21.791,Eastern Mediterranean
6903018,2022-02-17T05:42:30,39.7373,11.7382,253.7,260.0,14.595,38.799,Tyrrhenian
6903018,2022-02-17T05:42:30,39.7373,11.7382,106.1,108.8,14.466,,Tyrrhenian
6903099,2022-02-17T12:04:00,46.0085,-2.3599,11.1,11.4,10.81,,Western Mediterranean
6903019,2022-02-18T06:01:30,43.0842,5.2161,259.5,266.0,13.881,,Western Mediterranean
6903019,2022-02-18T06:01:30,43.0842,5.2161,129.7,132.9,13.599,38.274,Western Mediterranean
6903788,2022-02-18T06:33:20,35.5358,18.7037,40.4,41.4,15.585,38.657,Western Mediterranean
6901283,2022-02-18T22:08:30,39.1621,1.7881,193.1,197.9,13.717,38.463,Western Mediterranean
6902913,2022-02-18T22:56:30,31.5506,26.7658,381.5,391.0,14.508,38.95,Eastern Mediterranean
6902718,2022-02-18T23:01:30,31.9781,29.7357,68.2,69.9,17.049,39.063,Eastern Mediterranean
6901284,2022-02-19T01:13:30,37.7802,0.1186,325.2,333.3,13.734,,Western Mediterranean
6901278,2022-02-19T04:27:20,41.4476,4.3375,40.8,41.8,13.573,38.368,Western Mediterranean
6902875,2022-02-19T05:09:30,37.5173,17.1453,319.2,327.2,14.935,39.03,Western Mediterranean
6901281,2022-02-19T05:42:30,38.9378,3.847,376.5,385.9,13.754,38.625,Western Mediterranean
6902944,2022-02-19T06:19:30,38.3662,11.1317,428.7,439.4,14.14,38.765,Tyrrhenian
6902876,2022-02-20T02:14:30,38.9199,6.4237,7.8,8.0,14.897,,Western Mediterranean
6902850,2022-02-20T02:49:30,40.9703,6.0891,32.5,33.3,13.408,,Western Mediterranean
6902850,2022-02-20T02:49:30,40.9703,6.0891,301.7,309.2,13.445,38.555,Western Mediterranean
6902850,2022-02-20T02:49:30,40.9703,6.0891,8.8,9.0,13.406,38.291,Western Mediterranean
3901975,2022-02-20T05:51:00,37.7698,4.5218,376.1,385.5,,38.709,Western Mediterranean
6901249,2022-02-20T06:03:00,36.2989,-2.0476,77.5,79.4,15.266,37.798,Western Mediterranean
6903237,2022-02-20T06:05:30,36.8862,21.5848,161.4,165.4,16.02,39.17,Eastern Mediterranean
6903015,2022-02-21T05:56:30,33.5825,29.0744,59.4,60.9,16.74,39.182,Eastern Mediterranean
6903015,2022-02-21T05:56:30,33.5825,29.0744,54.3,55.7,,39.181,Eastern Mediterranean
6903263,2022-02-21T06:53:30,42.8045,15.5199,85.0,87.1,14.08,,Adriatic
6902902,2022-02-21T09:31:00,35.247,30.5523,155.7,159.6,,39.165,Eastern Mediterranean
6903099,2022-02-21T12:15:00,46.0243,-2.3567,10.0,10.3,10.928,,Western Mediterranean
6903017,2022-02-22T05:45:30,34.0454,28.8388,70.0,71.7,,39.088,Eastern Mediterranean
6903017,2022-02-22T05:45:30,34.0454,28.8388,,317.7,15.355,39.114,Eastern Mediterranean
6903015,2022-02-22T05:50:30,33.5711,29.2207,375.3,384.7,15.775,39.137,Eastern Mediterranean
6904065,2022-02-22T06:06:30,39.6001,2.2137,5.7,5.8,14.671,38.026,Western Mediterranean
6903247,2022-02-22T09:34:00,35.4047,20.9322,,129.0,16.608,39.191,Eastern Mediterranean
6903099,2022-02-22T12:04:00,46.0246,-2.3555,69.6,71.3,,35.122,Western Mediterranean
7900558,2022-02-23T05:44:20,44.6924,-4.1655,22.5,23.1,12.385,35.623,Western Mediterranean
6903017,2022-02-23T05:45:30,33.9967,28.8012,417.1,427.5,15.215,39.089,Eastern Mediterranean
6903017,2022-02-23T05:45:30,33.9967,28.8012,66.8,68.5,,39.075,Eastern Mediterranean
6903784,2022-02-23T05:51:30,38.4552,17.9783,89.1,91.3,14.882,38.91,Western Mediterranean
6903245,2022-02-23T05:59:30,35.3484,30.624,15.1,15.5,17.392,37.034,Eastern Mediterranean
6902902,2022-02-23T09:37:00,35.3055,30.5631,59.8,61.3,16.766,39.151,Eastern Mediterranean
6902902,2022-02-23T09:37:00,35.3055,30.5631,324.6,332.7,14.804,39.006,Eastern Mediterranean
6901774,2022-02-23T10:24:00,38.4536,6.2923,319.1,327.1,13.72,38.632,Western Mediterranean
6901774,2022-02-23T10:24:00,38.4536,6.2923,16.2,16.6,,37.064,Western Mediterranean
6901283,2022-02-23T22:58:30,39.244,1.7943,250.0,256.2,,38.527,Western Mediterranean
6902718,2022-02-23T23:00:30,31.9662,29.8315,436.1,447.0,14.189,38.9,Eastern Mediterranean
6902913,2022-02-23T23:01:30,31.5471,26.7556,,167.6,,38.574,Eastern Mediterranean
6901284,2022-02-24T01:56:30,37.7718,0.0097,28.5,29.2,14.945,37.566,Western Mediterranean
6901278,2022-02-24T04:23:20,41.5788,4.6176,54.2,55.6,13.491,38.552,Western Mediterranean
6902870,2022-02-24T05:13:30,32.8207,17.5699,442.2,453.3,14.193,38.88,Western Mediterranean
6902875,2022-02-24T05:17:30,37.4428,17.0345,267.7,274.4,14.798,38.968,Western Mediterranean
6902873,2022-02-24T05:24:30,34.693,23.4323,210.7,216.0,14.977,39.043,Eastern Mediterranean
6902873,2022-02-24T05:24:30,34.693,23.4323,221.4,226.9,14.921,39.034,Eastern Mediterranean
6903017,2022-02-24T05:43:30,34.068,28.7538,57.8,59.2,,39.075,Eastern Mediterranean
6903015,2022-02-24T05:55:30,33.5474,29.3924,,313.2,,39.219,Eastern Mediterranean
6903015,2022-02-24T05:55:30,33.5474,29.3924,205.1,210.2,16.789,39.19,Eastern Mediterranean
6902944,2022-02-24T06:06:30,38.2308,11.1231,104.3,106.9,14.504,,Tyrrhenian
6901775,2022-02-24T10:27:00,37.4305,20.7396,193.7,198.5,15.991,39.081,Eastern Mediterranean
6903099,2022-02-24T12:08:00,46.0238,-2.3605,26.6,27.3,10.885,34.81,Western Mediterranean
6902937,2022-02-25T02:35:30,38.128,1.9276,3.4,3.5,14.943,37.551,Western Mediterranean
6903291,2022-02-25T03:02:41,39.1879,19.428,285.4,292.5,15.293,39.229,Western Mediterranean
6903015,2022-02-25T05:54:30,33.5574,29.5192,248.8,255.0,16.859,39.254,Eastern Mediterranean
6903015,2022-02-25T05:54:30,33.5574,29.5192,,232.5,16.856,39.235,Eastern Mediterranean
6903015,2022-02-25T05:54:30,33.5574,29.5192,386.5,396.2,15.464,,Eastern Mediterranean
6903017,2022-02-25T05:56:30,34.138,28.8437,,216.4,15.435,39.115,Eastern Mediterranean
6901249,2022-02-25T06:03:00,36.2818,-2.1211,116.3,119.2,,38.234,Western Mediterranean
3901855,2022-02-25T11:58:30,44.3926,36.807,5.3,5.4,9.419,18.853,Eastern Mediterranean
6903779,2022-02-25T12:41:20,41.6844,10.0467,337.1,345.5,14.422,38.808,Tyrrhenian
6903816,2022-02-25T16:37:17,40.634,2.744,,110.0,13.581,38.491,Western Mediterranean
3902004,2022-02-25T23:12:00,41.4234,29.955,150.9,154.7,8.788,20.632,Eastern Mediterranean
6903799,2022-02-26T05:50:20,41.9917,17.6467,56.3,57.7,14.598,38.962,Adriatic
6903064,2022-02-26T22:12:30,42.3966,4.8973,139.5,143.0,13.347,38.493,Western Mediterranean
6903064,2022-02-26T22:12:30,42.3966,4.8973,106.9,109.6,13.295,38.459,Western Mediterranean
6903068,2022-02-26T23:05:30,42.1585,4.2671,,43.3,13.454,38.434,Western Mediterranean
6902987,2022-02-27T02:39:30,40.9041,2.8477,384.2,393.8,13.739,38.651,Western Mediterranean
6902987,2022-02-27T02:39:30,40.9041,2.8477,148.7,152.4,13.583,38.461,Western Mediterranean
6903061,2022-02-27T02:42:30,41.3917,6.5889,213.6,218.9,13.454,38.52,Western Mediterranean
6903061,2022-02-27T02:42:30,41.3917,6.5889,292.2,299.5,13.747,38.634,Western Mediterranean
6903867,2022-02-27T02:56:30,43.062,33.9761,36.0,36.9,8.083,18.905,Eastern Mediterranean
6903867,2022-02-27T02:56:30,43.062,33.9761,333.2,341.5,8.887,21.931,Eastern Mediterranean
6903018,2022-02-27T05:38:30,39.8986,11.6359,285.9,293.0,14.586,38.807,Tyrrhenian
6903018,2022-02-27T05:38:30,39.8986,11.6359,440.5,451.5,,38.822,Tyrrhenian
6903015,2022-02-27T05:47:30,33.5538,29.864,69.6,71.3,16.724,39.174,Eastern Mediterranean
3902005,2022-02-27T06:47:00,41.8826,31.136,299.7,307.2,9.113,21.944,Eastern Mediterranean
6902902,2022-02-27T09:42:00,35.3972,30.5934,124.4,127.5,16.24,39.166,Eastern Mediterranean
6901282,2022-02-28T01:18:30,38.7601,1.9497,176.5,180.9,13.734,38.424,Western Mediterranean
6903780,2022-02-28T05:53:20,40.4294,6.9473,,395.4,14.31,38.797,Western Mediterranean
6903260,2022-02-28T06:01:30,37.0792,19.1153,463.9,475.5,14.586,0.255,Western Mediterranean
6903019,2022-02-28T06:04:30,43.0985,5.2219,444.5,455.6,13.83,38.641,Western Mediterranean
6903019,2022-02-28T06:04:30,43.0985,5.2219,119.8,122.8,13.56,38.282,Western Mediterranean
6902845,2022-02-28T22:55:30,31.875,29.9968,38.0,39.0,16.856,38.612,Eastern Mediterranean
6902845,2022-02-28T22:55:30,31.875,29.9968,34.9,35.8,16.857,38.613,Eastern Mediterranean
6901284,2022-02-28T23:59:30,37.7589,-0.0633,426.4,437.1,,38.603,Western Mediterranean
6901284,2022-02-28T23:59:30,37.7589,-0.0633,359.6,368.6,13.707,,Western Mediterranean
6902870,2022-03-01T05:15:30,32.8406,17.5621,291.7,299.0,14.765,38.969,Western Mediterranean
6902875,2022-03-01T05:15:30,37.4614,16.9249,116.0,118.9,14.872,38.923,Western Mediterranean
6903266,2022-03-01T06:01:30,35.8107,-3.3681,77.3,79.2,15.384,30.125,Western Mediterranean
6902944,2022-03-01T06:23:30,38.141,11.2205,24.4,25.0,14.319,37.8,Tyrrhenian
6902902,2022-03-01T09:32:00,35.4158,30.6261,22.0,22.5,,39.178,Eastern Mediterranean
6901280,2022-03-02T05:45:30,38.7917,3.0844,,80.0,,37.99,Western Mediterranean
6901280,2022-03-02T05:45:30,38.7917,3.0844,454.0,465.4,13.662,,Western Mediterranean
6903015,2022-03-02T05:51:30,33.2518,29.571,42.8,43.9,16.688,39.164,Eastern Mediterranean
6902846,2022-03-02T22:53:30,32.095,28.2935,69.2,70.9,,38.874,Eastern Mediterranean
6903015,2022-03-03T05:41:30,33.2892,29.4198,,234.3,16.812,39.212,Eastern Mediterranean
6903015,2022-03-03T05:41:30,33.2892,29.4198,243.4,249.5,16.826,39.221,Eastern Mediterranean
6902902,2022-03-03T09:31:00,35.427,30.6423,51.3,52.6,16.346,39.168,Eastern Mediterranean
6902902,2022-03-03T09:31:00,35.427,30.6423,76.6,78.5,16.35,39.168,Eastern Mediterranean
6903068,2022-03-03T20:53:30,42.1841,4.2137,92.7,95.0,13.475,38.411,Western Mediterranean
6902987,2022-03-04T02:41:30,40.8752,2.8405,29.4,30.1,13.553,38.365,Western Mediterranean
6903818,2022-03-04T05:02:20,40.7301,2.7978,27.2,27.9,13.751,38.202,Western Mediterranean
6903015,2022-03-04T05:54:30,33.3342,29.3506,109.5,112.2,16.682,39.168,Eastern Mediterranean
6903818,2022-03-04T11:02:20,40.7244,2.8443,65.2,66.8,13.657,38.279,Western Mediterranean
6903818,2022-03-04T11:02:20,40.7244,2.8443,134.4,137.8,13.605,,Western Mediterranean
6903248,2022-03-04T11:59:30,37.6604,5.734,229.7,235.4,14.073,38.615,Western Mediterranean
6903818,2022-03-04T13:56:30,40.7279,2.8723,82.8,84.9,13.62,38.304,Western Mediterranean
6903817,2022-03-05T00:01:20,40.8908,2.7313,285.3,292.4,13.828,38.652,Western Mediterranean
6903817,2022-03-05T03:03:20,40.8882,2.721,116.2,119.1,13.47,38.471,Western Mediterranean
3901976,2022-03-05T06:03:20,35.2149,16.4776,30.8,31.6,14.791,38.802,Western Mediterranean
6903817,2022-03-05T12:03:20,40.879,2.6907,231.2,237.0,13.835,38.631,Western Mediterranean
6903817,2022-03-05T12:03:20,40.879,2.6907,220.5,226.0,13.82,38.626,Western Mediterranean
6903818,2022-03-05T13:59:30,40.7626,3.0469,112.1,114.9,13.662,38.333,Western Mediterranean
6903817,2022-03-05T15:03:20,40.876,2.6837,108.4,111.1,13.507,38.486,Western Mediterranean
6903817,2022-03-05T15:03:20,40.876,2.6837,8.8,9.0,13.953,38.226,Western Mediterranean
6903818,2022-03-05T17:02:20,40.7702,3.0578,223.0,228.6,13.72,38.538,Western Mediterranean
6903817,2022-03-05T18:03:20,40.8715,2.6759,24.5,25.1,13.553,38.317,Western Mediterranean
6903817,2022-03-05T18:03:20,40.8715,2.6759,244.1,250.2,13.83,38.638,Western Mediterranean
6903818,2022-03-05T19:59:30,40.7793,3.0656,173.5,177.8,,38.439,Western Mediterranean
6903818,2022-03-05T23:00:20,40.7917,3.0712,55.6,57.0,13.696,38.191,Western Mediterranean
6902870,2022-03-06T05:16:30,32.9457,17.48,436.9,447.8,14.244,38.888,Western Mediterranean
6901283,2022-03-06T05:40:30,39.3729,1.5831,403.2,413.3,13.692,38.613,Western Mediterranean
6901283,2022-03-06T05:40:30,39.3729,1.5831,182.3,186.9,13.871,38.361,Western Mediterranean
6901281,2022-03-06T05:42:30,38.9507,3.8362,,21.7,14.342,37.751,Western Mediterranean
6901281,2022-03-06T05:42:30,38.9507,3.8362,247.6,253.8,13.804,38.417,Western Mediterranean
6901281,2022-03-06T05:42:30,38.9507,3.8362,224.0,229.6,13.794,38.288,Western Mediterranean
6901281,2022-03-06T05:42:30,38.9507,3.8362,,30.8,14.332,37.779,Western Mediterranean
6903015,2022-03-06T05:49:30,33.3435,29.358,,355.9,15.925,39.156,Eastern Mediterranean
6903817,2022-03-06T09:01:20,40.8581,2.6363,81.0,83.0,13.486,38.457,Western Mediterranean
6903818,2022-03-06T13:58:30,40.9053,3.0585,200.0,205.0,13.623,38.507,Western Mediterranean
6902937,2022-03-07T02:31:30,38.0137,1.7896,106.8,109.5,14.849,38.027,Western Mediterranean
6903817,2022-03-07T03:05:20,40.8306,2.6046,107.9,110.6,,38.534,Western Mediterranean
6902872,2022-03-07T05:16:30,36.9455,18.6684,,62.0,14.915,38.893,Western Mediterranean
6902872,2022-03-07T05:16:30,36.9455,18.6684,30.0,30.7,,38.854,Western Mediterranean
6903015,2022-03-07T05:54:30,33.2539,29.4434,158.8,162.8,16.69,39.169,Eastern Mediterranean
3901975,2022-03-07T06:02:00,37.5444,4.5896,149.8,153.5,13.965,38.418,Western Mediterranean
6901249,2022-03-07T06:06:00,36.2372,-2.2746,99.4,101.9,14.353,37.977,Western Mediterranean
6903818,2022-03-07T07:59:30,41.0357,2.9964,56.7,58.1,13.594,38.228,Western Mediterranean
6903818,2022-03-07T07:59:30,41.0357,2.9964,232.1,237.9,13.755,38.575,Western Mediterranean
6903817,2022-03-07T08:56:20,40.8187,2.6062,,176.5,13.55,38.521,Western Mediterranean
6903817,2022-03-07T08:56:20,40.8187,2.6062,12.5,12.8,13.598,38.295,Western Mediterranean
6903818,2022-03-07T10:59:20,41.0554,2.9826,124.9,128.0,13.7,38.402,Western Mediterranean
6903779,2022-03-07T12:32:20,41.4656,9.8713,13.0,13.3,14.017,38.526,Tyrrhenian
6903818,2022-03-07T13:57:30,41.0769,2.9736,166.5,170.7,13.698,38.499,Western Mediterranean
6903817,2022-03-07T14:59:20,40.8249,2.6076,100.3,102.8,13.655,38.52,Western Mediterranean
6903817,2022-03-07T14:59:20,40.8249,2.6076,71.2,73.0,13.501,38.46,Western Mediterranean
6903799,2022-03-07T15:31:20,41.5359,17.2997,102.9,105.5,,38.959,Adriatic
6903015,2022-03-08T05:49:30,33.1112,29.3429,470.0,481.7,14.664,38.967,Eastern Mediterranean
6903259,2022-03-08T05:52:30,36.1741,20.6096,483.1,495.2,14.702,39.004,Eastern Mediterranean
3902004,2022-03-08T08:52:00,41.4989,29.9942,321.6,329.6,,21.803,Eastern Mediterranean
3902004,2022-03-08T08:52:00,41.4989,29.9942,123.7,126.8,8.887,20.546,Eastern Mediterranean
3902004,2022-03-08T08:52:00,41.4989,29.9942,272.7,279.5,8.838,21.685,Eastern Mediterranean
3902004,2022-03-08T08:52:00,41.4989,29.9942,54.9,56.3,,18.77,Eastern Mediterranean
6903818,2022-03-08T19:56:30,41.1337,2.7727,215.5,220.9,13.508,38.494,Western Mediterranean
6903818,2022-03-08T19:56:30,41.1337,2.7727,145.8,149.4,13.651,38.443,Western Mediterranean
6903817,2022-03-08T21:00:20,40.7844,2.5154,67.2,68.9,13.559,38.426,Western Mediterranean
6903064,2022-03-08T22:18:30,42.3845,4.9693,,170.0,,38.557,Western Mediterranean
6903817,2022-03-08T23:58:20,40.7783,2.5163,132.4,135.7,13.469,38.474,Western Mediterranean
6903817,2022-03-08T23:58:20,40.7783,2.5163,186.5,191.2,13.537,,Western Mediterranean
6903818,2022-03-09T01:58:30,41.1191,2.7226,82.5,84.6,13.655,38.324,Western Mediterranean
6903818,2022-03-09T01:58:30,41.1191,2.7226,63.7,65.3,13.632,38.273,Western Mediterranean
6903817,2022-03-09T02:57:20,40.7742,2.5224,84.6,86.7,,38.442,Western Mediterranean
6903018,2022-03-09T05:39:30,39.887,11.4242,,334.9,14.532,38.812,Tyrrhenian
6903015,2022-03-09T05:53:30,33.1098,29.1028,12.4,12.7,16.538,38.9,Eastern Mediterranean
6903817,2022-03-09T06:02:20,40.7722,2.5311,,181.0,,38.511,Western Mediterranean
6903818,2022-03-09T07:57:30,41.0961,2.6732,53.7,55.0,13.627,38.277,Western Mediterranean
3902005,2022-03-09T08:51:00,41.9424,31.7981,5.8,5.9,7.991,18.765,Eastern Mediterranean
3902005,2022-03-09T08:51:00,41.9424,31.7981,,292.2,8.911,21.806,Eastern Mediterranean
6903247,2022-03-09T09:39:00,35.6728,20.8966,86.8,89.0,16.432,39.219,Eastern Mediterranean
6901774,2022-03-09T10:20:00,38.7232,5.8755,238.4,244.4,13.749,,Western Mediterranean
6903818,2022-03-09T11:01:20,41.0836,2.6471,160.6,164.6,13.586,38.426,Western Mediterranean
6903817,2022-03-09T23:57:20,40.764,2.5072,178.7,183.2,13.555,38.517,Western Mediterranean
6903818,2022-03-10T04:59:20,40.9989,2.5411,176.3,180.7,13.542,38.435,Western Mediterranean
6903818,2022-03-10T04:59:20,40.9989,2.5411,,15.9,13.821,38.21,Western Mediterranean
6903245,2022-03-10T05:43:30,35.0347,31.3314,220.0,225.5,15.686,36.984,Eastern Mediterranean
6903015,2022-03-10T05:50:30,33.23,28.9866,218.7,224.2,16.759,39.221,Eastern Mediterranean
3901976,2022-03-10T05:56:20,35.1527,16.3871,463.8,475.4,14.435,,Western Mediterranean
6903019,2022-03-10T06:00:30,43.0981,5.2089,23.4,24.0,13.702,38.268,Western Mediterranean
6903818,2022-03-10T08:02:30,40.9809,2.528,17.7,18.1,13.799,38.212,Western Mediterranean
6903817,2022-03-10T11:58:20,40.7149,2.4767,132.6,135.9,13.522,38.481,Western Mediterranean
6903817,2022-03-10T14:59:20,40.707,2.4788,232.4,238.2,,38.615,Western Mediterranean
6903817,2022-03-10T21:02:20,40.694,2.5052,96.7,99.1,13.484,,Western Mediterranean
6903817,2022-03-10T21:02:20,40.694,2.5052,212.7,218.0,13.826,38.613,Western Mediterranean
3901890,2022-03-10T22:51:30,34.9,18.3751,,75.9,15.491,4.819,Western Mediterranean
6902913,2022-03-10T22:56:30,31.5248,26.7776,173.2,177.5,16.638,38.564,Eastern Mediterranean
6902845,2022-03-10T22:56:30,32.0854,30.3542,99.4,101.9,16.606,38.954,Eastern Mediterranean
6902845,2022-03-10T22:56:30,32.0854,30.3542,300.8,308.3,14.997,39.038,Eastern Mediterranean
6902718,2022-03-10T23:03:30,32.1691,30.2135,250.5,256.8,15.13,39.082,Eastern Mediterranean
6901278,2022-03-11T04:20:20,40.9811,4.8452,37.1,38.0,,38.376,Western Mediterranean
6901278,2022-03-11T04:20:20,40.9811,4.8452,330.3,338.6,13.504,38.582,Western Mediterranean
6901284,2022-03-11T04:29:30,37.503,-0.6496,,317.8,13.733,38.572,Western Mediterranean
6903818,2022-03-11T05:02:20,40.8697,2.4771,15.6,16.0,13.864,,Western Mediterranean
6903818,2022-03-11T05:02:20,40.8697,2.4771,171.6,175.9,13.605,38.484,Western Mediterranean
3901977,2022-03-11T05:45:20,31.8335,27.4801,239.3,245.3,15.963,39.18,Eastern Mediterranean
6903015,2022-03-11T05:45:30,33.43,29.0124,53.0,54.3,16.346,38.995,Eastern Mediterranean
6903817,2022-03-11T05:59:20,40.6863,2.5255,57.6,59.0,13.479,38.408,Western Mediterranean
6903266,2022-03-11T06:07:30,35.9123,-3.2761,,345.7,13.711,31.679,Western Mediterranean
6903817,2022-03-11T09:00:20,40.6877,2.5298,113.9,116.7,13.591,38.485,Western Mediterranean
